web-scraper-order,web-scraper-start-url,prix,adresse,img_link-src,type_habits
"1740086196-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2333078_uploaded_image1_1592916944.jpg","Sandales Gucci"
"1740086196-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2333076_uploaded_image1_1592916916.jpg","Sandales Gucci"
"1740086196-128","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2333073_uploaded_image1_1592916885.jpg","Baskets Jordan"
"1740086196-129","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2333054_uploaded_image1_1592916686.jpg","Chaussures orthopédiques"
"1740086196-130","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2333038_uploaded_image1_1592916559.jpg","Chaussures orthopédiques"
"1740086196-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332623_uploaded_image1_1592912576.jpg","Chaussures Gucci"
"1740086196-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332571_uploaded_image1_1592912196.jpg","Sandales homme"
"1740086196-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332542_uploaded_image1_1592911866.jpg","Sandales Nike  Apple"
"1740086196-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","5 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332256_uploaded_image1_1592909512.jpg","Chaussures homme"
"1740086196-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","5 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332254_uploaded_image1_1592909453.jpg","Chaussures  homme"
"1740086196-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332165_uploaded_image1_1592908462.jpg","Chaussures Versace"
"1740086196-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","7 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332115_uploaded_image1_1592907912.jpg","Chaussures Nike"
"1740086196-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","7 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2332108_uploaded_image1_1592907882.jpg","Sandales Nike"
"1740086196-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331960_uploaded_image1_1592906384.jpg","Chaussure Alexander Mqueen"
"1740086196-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331943_uploaded_image1_1592906238.jpg","Baskets Nike Presto"
"1740086196-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331930_uploaded_image1_1592906118.jpg","Nike Presto"
"1740086196-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331921_uploaded_image1_1592906011.jpg","Baskets Nike Presto"
"1740086196-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","23 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331911_uploaded_image1_1592905903.jpg","Chaussures homme"
"1740086196-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","23 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331900_uploaded_image1_1592905802.jpg","Chaussures Timberland"
"1740086196-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","23 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331890_uploaded_image1_1592905731.jpg","Chaussures Timberland"
"1740086196-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331884_uploaded_image1_1592905655.jpg","Wallabies"
"1740086196-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331799_uploaded_image1_1592904464.jpg","Adidas Yeezy"
"1740086196-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330311_uploaded_image1_1592868925.jpg","Chaussures homme Sebago"
"1740086196-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330306_uploaded_image1_1592868889.jpg","Mocassins Sebago"
"1740086196-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","11 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330297_uploaded_image1_1592868852.jpg","Chaussures Sebago"
"1740086196-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","11 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330293_uploaded_image1_1592868814.jpg","Chaussures homme Sebago"
"1740086196-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330259_uploaded_image1_1592868597.jpg","Chaussures homme"
"1740086196-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330257_uploaded_image1_1592868557.jpg","Chaussures homme"
"1740086196-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330250_uploaded_image1_1592868517.jpg","Chaussures homme"
"1740086196-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330244_uploaded_image1_1592868487.jpg","Chaussures homme"
"1740086196-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330238_uploaded_image1_1592868458.jpg","Chaussures homme"
"1740086196-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330237_uploaded_image1_1592868429.jpg","Wallabies homme"
"1740086196-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330231_uploaded_image1_1592868365.jpg","Chaussures Wallabies"
"1740086196-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330020_uploaded_image1_1592865093.jpg","Chaussures"
"1740086196-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330017_uploaded_image1_1592865035.jpg","Chaussures"
"1740086196-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330014_uploaded_image1_1592864974.jpg","Chaussures homme"
"1740086196-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330010_uploaded_image1_1592864905.jpg","Chaussures"
"1740086196-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330007_uploaded_image1_1592864833.jpg","Chaussures Nike"
"1740086196-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330006_uploaded_image1_1592864793.jpg","Chaussures Nike"
"1740086196-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330004_uploaded_image1_1592864736.jpg","Chaussures Vans"
"1740086196-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2329616_uploaded_image1_1592858435.jpg","Chaussures homme"
"1740086196-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2329547_uploaded_image1_1592857456.jpg","Chaussures"
"1740086196-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328881_uploaded_image1_1592847479.jpg","Mocassins homme"
"1740086199-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","23 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346149_uploaded_image1_1593102120.jpg","Chaussures Nike"
"1740086199-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346145_uploaded_image1_1593102076.jpg","Chaussure Jordan"
"1740086199-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346142_uploaded_image1_1593102032.jpg","Nike 270"
"1740086199-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346140_uploaded_image1_1593102000.jpg","Baskets Fila"
"1740086199-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","23 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346132_uploaded_image1_1593101925.jpg","Baskets Nike AF"
"1740086199-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346127_uploaded_image1_1593101878.jpg","Baskets Dior"
"1740086199-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346123_uploaded_image1_1593101840.jpg","Chaussure adidas yeezy"
"1740086199-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346117_uploaded_image1_1593101793.jpg","Baskets Adidas"
"1740086199-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346113_uploaded_image1_1593101738.jpg","Baskets Stan Smith"
"1740086199-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2346104_uploaded_image1_1593101614.jpg","Baskets Balenciaga"
"1740086199-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2346100_uploaded_image1_1593101559.jpg","Baskets Nike 730"
"1740086199-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2346085_uploaded_image1_1593101383.jpg","Chausssure Nike 270"
"1740086199-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2346070_uploaded_image1_1593101224.jpg","Baskets Nike AF"
"1740086199-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2346061_uploaded_image1_1593101133.jpg","Baskets Nike Vapormax"
"1740086199-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345958_uploaded_image1_1593099804.jpg","Sandales  Nike"
"1740086199-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345946_uploaded_image1_1593099671.jpg","Tapettes"
"1740086199-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345923_uploaded_image1_1593099533.jpg","Chaussures homme"
"1740086199-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345646_uploaded_image1_1593095970.jpg","Chaussures LeBron James"
"1740086199-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345641_uploaded_image1_1593095929.jpg","Baskets LeBron James 15"
"1740086199-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345399_uploaded_image1_1593093103.jpg","Chaussures All Star"
"1740086199-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345393_uploaded_image1_1593093033.jpg","Chaussures Puma"
"1740086199-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345385_uploaded_image2_1593092996.jpeg","Baskets Nike Air Force"
"1740086199-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345377_uploaded_image1_1593092916.jpg","Chaussures Reebok"
"1740086199-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345373_uploaded_image1_1593092885.jpg","Chaussures Reebok"
"1740086199-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345369_uploaded_image1_1593092856.jpg","Chaussures homme"
"1740086199-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345365_uploaded_image1_1593092819.jpg","Chaussures Adidas Samba"
"1740086199-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345359_uploaded_image1_1593092772.jpg","Chaussures homme"
"1740086199-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345354_uploaded_image1_1593092709.jpg","Baskets Presto"
"1740086199-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345348_uploaded_image1_1593092668.jpg","Stan smith"
"1740086199-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345344_uploaded_image1_1593092627.jpg","Chaussures homme"
"1740086199-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345337_uploaded_image1_1593092568.jpg","Chaussures Puma"
"1740086199-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345332_uploaded_image1_1593092493.jpg","Chaussures Vans"
